"ID_CLIENTE";"AÑOMES_ENCUESTA";"FECHA_ENCUESTA";"NPS"
"8290-54";202409;2024-09-02;8
"8290-83";202505;2025-05-02;5
"8291-91";202504;2025-04-01;5
"8295-95";202505;2025-05-02;6
"8297-97";202205;2022-05-02;8
"8302-37";202505;2025-05-02;7
"8305-73";202512;2025-12-01;7
"8306-71";202302;2023-02-01;8
"8307-73";202412;2024-12-02;6
"8307-95";202507;2025-07-01;8
"8308-33";202204;2022-04-01;8
"8308-42";202307;2023-07-03;7
"8309-65";202504;2025-04-01;7
"8309-75";202505;2025-05-02;6
"8309-77";202505;2025-05-02;6
"8311-54";202206;2022-06-01;9
"8313-69";202508;2025-08-01;5
"8313-92";202509;2025-09-01;6
"8314-98";202509;2025-09-01;6
"8316-19";202508;2025-08-01;6
"8316-46";202306;2023-06-01;8
"8316-51";202512;2025-12-01;6
"8316-89";202311;2023-11-02;7
"8320-27";202510;2025-10-01;5
"8321-48";202502;2025-02-03;7
"8321-57";202510;2025-10-01;6
"8323-40";202505;2025-05-02;3
"8323-89";202512;2025-12-01;6
"8325-11";202408;2024-08-01;5
"8326-90";202507;2025-07-01;5
"8327-70";202202;2022-02-01;8
"8328-87";202302;2023-02-01;9
"8329-44";202507;2025-07-01;5
"8330-42";202405;2024-05-02;7
"8330-62";202308;2023-08-01;7
"8330-81";202304;2023-04-03;9
"8331-99";202511;2025-11-03;6
"8332-50";202311;2023-11-02;8
"8333-32";202510;2025-10-01;4
"8335-66";202407;2024-07-01;6
"8335-83";202404;2024-04-01;6
"8336-28";202504;2025-04-01;7
"8338-57";202508;2025-08-01;6
"8340-58";202505;2025-05-02;6
"8342-27";202510;2025-10-01;6
"8342-47";202210;2022-10-03;7
"8343-17";202404;2024-04-01;8
"8343-74";202505;2025-05-02;5
"8343-79";202212;2022-12-01;7
"8344-59";202205;2022-05-02;9
"8344-68";202508;2025-08-01;5
"8345-11";202505;2025-05-02;7
"8345-25";202510;2025-10-01;6
"8347-84";202405;2024-05-02;8
"8348-37";202404;2024-04-01;8
"8349-27";202302;2023-02-01;7
"8349-58";202512;2025-12-01;6
"8350-57";202308;2023-08-01;8
"8350-62";202507;2025-07-01;7
"8350-87";202511;2025-11-03;7
"8354-20";202412;2024-12-02;6
"8355-66";202308;2023-08-01;6
"8356-43";202509;2025-09-01;7
"8356-60";202306;2023-06-01;7
"8357-59";202503;2025-03-03;6
"8358-45";202504;2025-04-01;7
"8359-39";202401;2024-01-02;6
"8359-87";202511;2025-11-03;7
"8360-53";202511;2025-11-03;5
"8360-98";202512;2025-12-01;5
"8361-23";202502;2025-02-03;6
"8362-43";202506;2025-06-02;6
"8363-64";202512;2025-12-01;6
"8365-47";202409;2024-09-02;7
"8366-54";202408;2024-08-01;7
"8367-35";202404;2024-04-01;6
"8367-53";202504;2025-04-01;7
"8367-54";202301;2023-01-02;8
"8367-86";202406;2024-06-03;7
"8369-35";202507;2025-07-01;6
"8370-66";202405;2024-05-02;6
"8372-56";202504;2025-04-01;7
"8373-39";202511;2025-11-03;6
"8373-94";202503;2025-03-03;4
"8374-63";202504;2025-04-01;5
"8374-81";202510;2025-10-01;5
"8374-83";202501;2025-01-02;8
"8374-84";202511;2025-11-03;4
"8375-40";202310;2023-10-02;9
"8375-45";202201;2022-01-03;8
"8375-87";202304;2023-04-03;7
"8377-54";202509;2025-09-01;7
"8380-41";202411;2024-11-04;5
"8380-52";202311;2023-11-02;8
"8380-71";202503;2025-03-03;5
"8380-84";202512;2025-12-01;5
"8380-88";202511;2025-11-03;5
"8380-98";202506;2025-06-02;6
"8381-30";202406;2024-06-03;6
"8381-53";202210;2022-10-03;10
"8382-19";202503;2025-03-03;4
"8383-23";202502;2025-02-03;5
"8384-69";202408;2024-08-01;7
"8385-30";202410;2024-10-01;8
"8385-80";202511;2025-11-03;7
"8386-20";202306;2023-06-01;7
"8387-70";202510;2025-10-01;7
"8387-99";202409;2024-09-02;6
"8388-31";202508;2025-08-01;5
"8388-56";202411;2024-11-04;5
"8389-51";202207;2022-07-01;7
"8389-54";202512;2025-12-01;6
"8390-30";202507;2025-07-01;6
"8390-33";202512;2025-12-01;5
"8390-41";202403;2024-03-01;8
"8391-72";202411;2024-11-04;6
"8391-82";202209;2022-09-01;8
"8391-97";202501;2025-01-02;5
"8394-87";202410;2024-10-01;5
"8396-71";202310;2023-10-02;7
"8399-22";202512;2025-12-01;6
"8400-34";202506;2025-06-02;5
"8400-83";202504;2025-04-01;8
"8402-20";202507;2025-07-01;8
"8402-22";202406;2024-06-03;6
"8402-82";202304;2023-04-03;7
"8404-35";202207;2022-07-01;7
"8404-59";202310;2023-10-02;7
"8404-93";202512;2025-12-01;6
"8407-74";202510;2025-10-01;6
"8408-53";202305;2023-05-02;8
"8411-20";202507;2025-07-01;7
"8412-45";202407;2024-07-01;8
"8412-72";202310;2023-10-02;6
"8413-79";202503;2025-03-03;6
"8414-32";202501;2025-01-02;5
"8414-48";202405;2024-05-02;5
"8414-95";202511;2025-11-03;6
"8415-50";202304;2023-04-03;6
"8415-61";202311;2023-11-02;6
"8416-47";202510;2025-10-01;5
"8416-97";202512;2025-12-01;5
"8417-31";202505;2025-05-02;7
"8417-65";202408;2024-08-01;5
"8417-69";202512;2025-12-01;7
"8417-85";202512;2025-12-01;6
"8418-33";202510;2025-10-01;5
"8419-14";202510;2025-10-01;6
"8419-67";202407;2024-07-01;6
"8419-84";202512;2025-12-01;6
"8421-67";202407;2024-07-01;6
"8421-74";202403;2024-03-01;8
"8422-16";202412;2024-12-02;7
"8422-20";202405;2024-05-02;7
"8422-46";202501;2025-01-02;5
"8423-57";202511;2025-11-03;6
"8426-33";202506;2025-06-02;6
"8426-92";202304;2023-04-03;9
"8427-47";202505;2025-05-02;6
"8427-52";202407;2024-07-01;6
"8428-20";202511;2025-11-03;7
"8428-96";202208;2022-08-01;8
"8429-11";202407;2024-07-01;7
"8429-58";202507;2025-07-01;7
"8429-77";202212;2022-12-01;8
"8429-90";202410;2024-10-01;5
"8429-99";202311;2023-11-02;8
"8430-94";202307;2023-07-03;8
"8431-10";202507;2025-07-01;6
"8431-15";202507;2025-07-01;5
"8431-62";202410;2024-10-01;5
"8432-57";202403;2024-03-01;8
"8432-64";202501;2025-01-02;5
"8432-69";202307;2023-07-03;6
"8432-95";202401;2024-01-02;7
"8433-32";202502;2025-02-03;6
"8433-75";202308;2023-08-01;7
"8434-22";202512;2025-12-01;4
"8434-55";202512;2025-12-01;5
"8434-72";202501;2025-01-02;7
"8435-13";202411;2024-11-04;6
"8435-52";202412;2024-12-02;5
"8435-99";202408;2024-08-01;7
"8436-97";202305;2023-05-02;7
"8437-11";202505;2025-05-02;6
"8438-58";202505;2025-05-02;6
"8440-15";202206;2022-06-01;9
"8440-39";202512;2025-12-01;4
"8441-45";202511;2025-11-03;7
"8441-61";202512;2025-12-01;8
"8442-67";202501;2025-01-02;6
"8443-16";202308;2023-08-01;7
"8443-30";202510;2025-10-01;7
"8443-69";202306;2023-06-01;7
"8444-58";202507;2025-07-01;7
"8445-25";202407;2024-07-01;5
"8446-19";202505;2025-05-02;7
"8448-16";202503;2025-03-03;5
"8449-93";202507;2025-07-01;7
"8452-71";202203;2022-03-01;10
"8452-89";202201;2022-01-03;10
"8454-20";202506;2025-06-02;6
"8459-13";202307;2023-07-03;8
"8461-43";202408;2024-08-01;7
"8464-40";202304;2023-04-03;7
"8464-90";202412;2024-12-02;5
"8466-21";202511;2025-11-03;5
"8466-29";202508;2025-08-01;6
"8466-92";202511;2025-11-03;5
"8467-17";202411;2024-11-04;7
"8468-43";202509;2025-09-01;6
"8469-84";202507;2025-07-01;6
"8472-33";202510;2025-10-01;7
"8473-15";202311;2023-11-02;8
"8474-40";202512;2025-12-01;6
"8475-28";202412;2024-12-02;7
"8476-39";202410;2024-10-01;7
"8478-11";202406;2024-06-03;6
"8479-32";202405;2024-05-02;6
"8480-41";202312;2023-12-01;5
"8481-45";202504;2025-04-01;6
"8486-67";202306;2023-06-01;7
"8491-31";202308;2023-08-01;6
"8491-65";202405;2024-05-02;7
"8491-80";202506;2025-06-02;6
"8492-24";202408;2024-08-01;8
"8492-50";202511;2025-11-03;4
"8493-24";202505;2025-05-02;6
"8493-85";202510;2025-10-01;6
"8493-92";202404;2024-04-01;6
"8495-25";202202;2022-02-01;10
"8495-73";202302;2023-02-01;9
"8495-86";202509;2025-09-01;6
"8496-11";202507;2025-07-01;7
"8496-46";202211;2022-11-02;6
"8496-89";202510;2025-10-01;6
"8498-63";202512;2025-12-01;6
"8501-76";202410;2024-10-01;7
"8503-60";202504;2025-04-01;6
"8503-92";202508;2025-08-01;7
"8505-16";202410;2024-10-01;7
"8505-34";202308;2023-08-01;6
"8505-77";202507;2025-07-01;7
"8507-17";202408;2024-08-01;8
"8507-33";202310;2023-10-02;7
"8507-59";202408;2024-08-01;7
"8508-21";202412;2024-12-02;8
"8508-24";202507;2025-07-01;5
"8509-13";202408;2024-08-01;7
"8509-43";202510;2025-10-01;4
"8509-80";202511;2025-11-03;5
"8510-88";202506;2025-06-02;4
"8511-67";202511;2025-11-03;5
"8512-46";202503;2025-03-03;6
"8516-54";202309;2023-09-01;8
"8518-49";202512;2025-12-01;6
"8518-60";202308;2023-08-01;6
"8519-23";202508;2025-08-01;8
"8519-89";202303;2023-03-01;7
"8521-13";202406;2024-06-03;8
"8521-61";202412;2024-12-02;6
"8521-89";202406;2024-06-03;7
"8522-18";202409;2024-09-02;7
"8522-94";202501;2025-01-02;6
"8524-22";202404;2024-04-01;6
"8524-61";202512;2025-12-01;7
"8524-67";202501;2025-01-02;6
"8526-89";202402;2024-02-01;8
"8527-39";202507;2025-07-01;4
"8529-65";202404;2024-04-01;6
"8531-98";202411;2024-11-04;6
"8533-53";202408;2024-08-01;6
"8533-87";202408;2024-08-01;5
"8534-31";202208;2022-08-01;7
"8534-33";202506;2025-06-02;7
"8535-10";202510;2025-10-01;7
"8535-88";202409;2024-09-02;8
"8536-35";202508;2025-08-01;6
"8538-33";202409;2024-09-02;6
"8540-92";202506;2025-06-02;7
"8542-78";202307;2023-07-03;8
"8542-83";202407;2024-07-01;7
"8543-91";202406;2024-06-03;6
"8544-22";202501;2025-01-02;6
"8544-23";202401;2024-01-02;8
"8544-60";202507;2025-07-01;6
"8545-54";202506;2025-06-02;4
"8549-53";202512;2025-12-01;5
"8550-15";202511;2025-11-03;6
"8551-58";202505;2025-05-02;7
"8552-41";202502;2025-02-03;5
"8554-85";202410;2024-10-01;7
"8555-96";202510;2025-10-01;6
"8556-65";202509;2025-09-01;5
"8556-96";202504;2025-04-01;6
"8558-12";202306;2023-06-01;6
"8558-25";202512;2025-12-01;5
"8559-41";202502;2025-02-03;7
"8560-40";202503;2025-03-03;6
"8560-77";202504;2025-04-01;7
"8561-25";202510;2025-10-01;5
"8562-55";202404;2024-04-01;7
"8562-88";202207;2022-07-01;9
"8563-87";202502;2025-02-03;8
"8564-53";202203;2022-03-01;8
"8564-72";202309;2023-09-01;7
"8567-22";202506;2025-06-02;5
"8567-74";202510;2025-10-01;7
"8570-34";202508;2025-08-01;6
"8570-75";202412;2024-12-02;7
"8571-32";202509;2025-09-01;5
"8571-81";202302;2023-02-01;9
"8571-94";202205;2022-05-02;8
"8572-20";202509;2025-09-01;7
"8572-65";202402;2024-02-01;7
"8575-40";202504;2025-04-01;6
"8575-65";202501;2025-01-02;6
"8576-31";202510;2025-10-01;6
"8580-44";202512;2025-12-01;6
"8581-97";202206;2022-06-01;9
"8583-52";202406;2024-06-03;6
"8583-59";202503;2025-03-03;7
"8584-82";202511;2025-11-03;7
"8588-32";202409;2024-09-02;7
"8588-48";202505;2025-05-02;7
"8588-81";202211;2022-11-02;8
"8589-31";202302;2023-02-01;7
"8593-32";202510;2025-10-01;6
"8593-89";202403;2024-03-01;5
"8594-35";202505;2025-05-02;6
"8594-38";202401;2024-01-02;8
"8596-64";202511;2025-11-03;6
"8597-38";202406;2024-06-03;10
"8598-56";202506;2025-06-02;4
"8600-47";202304;2023-04-03;8
"8601-22";202401;2024-01-02;8
"8603-31";202504;2025-04-01;6
"8605-14";202211;2022-11-02;9
"8605-78";202510;2025-10-01;7
"8608-35";202411;2024-11-04;7
"8608-44";202509;2025-09-01;6
"8609-23";202509;2025-09-01;7
"8609-53";202502;2025-02-03;7
"8613-35";202508;2025-08-01;7
"8614-58";202511;2025-11-03;6
"8614-70";202408;2024-08-01;7
"8616-17";202506;2025-06-02;6
"8617-20";202511;2025-11-03;6
"8618-70";202509;2025-09-01;7
"8619-54";202506;2025-06-02;7
"8620-25";202502;2025-02-03;5
"8621-13";202507;2025-07-01;7
"8621-67";202511;2025-11-03;4
"8623-27";202401;2024-01-02;5
"8623-31";202505;2025-05-02;6
"8623-32";202206;2022-06-01;9
"8624-15";202507;2025-07-01;7
"8624-83";202212;2022-12-01;7
"8626-83";202503;2025-03-03;7
"8628-87";202507;2025-07-01;7
"8628-89";202312;2023-12-01;7
"8629-51";202509;2025-09-01;6
"8629-70";202505;2025-05-02;5
"8631-29";202411;2024-11-04;5
"8631-50";202507;2025-07-01;7
"8635-23";202505;2025-05-02;5
"8635-40";202409;2024-09-02;6
"8639-30";202401;2024-01-02;6
"8639-42";202312;2023-12-01;7
"8639-58";202502;2025-02-03;7
"8641-10";202501;2025-01-02;6
"8641-97";202311;2023-11-02;6
"8644-86";202502;2025-02-03;7
"8644-90";202406;2024-06-03;6
"8644-93";202510;2025-10-01;5
"8645-39";202508;2025-08-01;7
"8645-92";202410;2024-10-01;6
"8646-14";202510;2025-10-01;4
"8646-60";202310;2023-10-02;8
"8646-98";202204;2022-04-01;9
"8648-75";202203;2022-03-01;7
"8650-41";202302;2023-02-01;7
"8651-20";202511;2025-11-03;6
"8653-19";202412;2024-12-02;5
"8653-63";202509;2025-09-01;8
"8655-15";202503;2025-03-03;9
"8656-15";202401;2024-01-02;8
"8656-46";202501;2025-01-02;6
"8658-71";202210;2022-10-03;8
"8658-97";202507;2025-07-01;7
"8660-67";202307;2023-07-03;6
"8661-11";202411;2024-11-04;6
"8661-59";202401;2024-01-02;7
"8662-48";202506;2025-06-02;6
"8662-66";202503;2025-03-03;6
"8663-16";202511;2025-11-03;7
"8667-33";202407;2024-07-01;8
"8669-54";202504;2025-04-01;5
"8670-15";202512;2025-12-01;8
"8670-22";202505;2025-05-02;6
"8670-48";202507;2025-07-01;5
"8670-87";202212;2022-12-01;8
"8670-98";202208;2022-08-01;8
"8671-26";202511;2025-11-03;6
"8672-66";202411;2024-11-04;7
"8673-34";202409;2024-09-02;5
"8677-71";202411;2024-11-04;6
"8680-76";202306;2023-06-01;6
"8681-24";202511;2025-11-03;7
"8681-93";202504;2025-04-01;5
"8682-58";202412;2024-12-02;6
"8682-66";202412;2024-12-02;5
"8683-87";202403;2024-03-01;6
"8684-93";202412;2024-12-02;6
"8684-99";202201;2022-01-03;10
"8685-38";202507;2025-07-01;7
"8685-96";202401;2024-01-02;7
"8686-55";202507;2025-07-01;8
"8687-91";202511;2025-11-03;6
"8688-31";202409;2024-09-02;6
"8688-50";202512;2025-12-01;7
"8688-56";202511;2025-11-03;7
"8689-14";202403;2024-03-01;7
"8691-15";202407;2024-07-01;7
"8692-35";202210;2022-10-03;8
"8692-37";202410;2024-10-01;7
"8694-22";202503;2025-03-03;8
"8694-34";202309;2023-09-01;9
"8694-42";202301;2023-01-02;8
"8694-74";202307;2023-07-03;8
"8694-88";202507;2025-07-01;5
"8697-38";202408;2024-08-01;6
"8698-86";202509;2025-09-01;7
"8699-21";202307;2023-07-03;6
"8700-86";202305;2023-05-02;7
"8700-87";202405;2024-05-02;7
"8702-27";202310;2023-10-02;8
"8705-75";202501;2025-01-02;5
"8706-91";202312;2023-12-01;7
"8707-40";202506;2025-06-02;7
"8708-32";202509;2025-09-01;8
"8708-93";202507;2025-07-01;7
"8711-29";202204;2022-04-01;9
"8712-85";202405;2024-05-02;7
"8713-75";202207;2022-07-01;7
"8714-98";202502;2025-02-03;7
"8715-65";202505;2025-05-02;7
"8716-50";202505;2025-05-02;7
"8716-56";202512;2025-12-01;7
"8717-60";202307;2023-07-03;7
"8717-70";202510;2025-10-01;6
"8719-48";202507;2025-07-01;6
"8720-15";202305;2023-05-02;8
"8720-19";202412;2024-12-02;7
"8720-50";202405;2024-05-02;6
"8722-29";202512;2025-12-01;4
"8722-57";202503;2025-03-03;7
"8722-76";202411;2024-11-04;6
"8725-32";202406;2024-06-03;6
"8726-27";202408;2024-08-01;7
"8728-97";202507;2025-07-01;6
"8729-87";202507;2025-07-01;5
"8730-58";202309;2023-09-01;6
"8736-56";202509;2025-09-01;7
"8739-87";202502;2025-02-03;5
"8742-98";202504;2025-04-01;5
"8743-98";202310;2023-10-02;7
"8743-99";202501;2025-01-02;7
"8745-23";202512;2025-12-01;3
"8745-66";202512;2025-12-01;6
"8748-11";202504;2025-04-01;8
"8750-38";202401;2024-01-02;8
"8752-56";202409;2024-09-02;7
"8754-14";202509;2025-09-01;8
"8754-35";202404;2024-04-01;9
"8754-43";202507;2025-07-01;7
"8756-52";202509;2025-09-01;6
"8756-83";202506;2025-06-02;5
"8756-91";202410;2024-10-01;5
"8757-51";202311;2023-11-02;6
"8757-83";202508;2025-08-01;6
"8757-90";202407;2024-07-01;6
"8759-33";202401;2024-01-02;8
"8759-67";202501;2025-01-02;7
"8761-23";202411;2024-11-04;7
"8761-59";202212;2022-12-01;7
"8761-65";202509;2025-09-01;6
"8761-89";202410;2024-10-01;6
"8763-69";202306;2023-06-01;8
"8765-60";202511;2025-11-03;5
"8765-94";202506;2025-06-02;6
"8766-66";202508;2025-08-01;4
"8766-80";202302;2023-02-01;7
"8768-92";202512;2025-12-01;6
"8770-21";202505;2025-05-02;7
"8770-89";202410;2024-10-01;7
"8771-47";202311;2023-11-02;7
"8773-30";202508;2025-08-01;6
"8773-54";202511;2025-11-03;6
"8774-67";202403;2024-03-01;9
"8775-99";202507;2025-07-01;5
"8776-49";202210;2022-10-03;8
"8776-95";202509;2025-09-01;4
"8778-62";202412;2024-12-02;5
"8779-23";202310;2023-10-02;7
"8779-63";202508;2025-08-01;4
"8780-47";202301;2023-01-02;9
"8780-86";202511;2025-11-03;5
"8781-14";202312;2023-12-01;7
"8781-74";202408;2024-08-01;8
"8783-33";202303;2023-03-01;6
"8784-73";202510;2025-10-01;6
"8784-75";202412;2024-12-02;7
"8784-84";202410;2024-10-01;7
"8789-17";202209;2022-09-01;9
"8789-75";202503;2025-03-03;5
"8790-24";202206;2022-06-01;7
"8790-52";202405;2024-05-02;7
"8791-16";202503;2025-03-03;8
"8792-39";202504;2025-04-01;7
"8792-59";202403;2024-03-01;7
"8792-64";202302;2023-02-01;8
"8792-77";202409;2024-09-02;7
"8794-29";202511;2025-11-03;4
"8796-30";202511;2025-11-03;8
"8797-63";202508;2025-08-01;6
"8798-22";202504;2025-04-01;5
"8798-47";202207;2022-07-01;9
"8798-86";202508;2025-08-01;6
"8799-69";202405;2024-05-02;7
"8799-74";202506;2025-06-02;6
"8799-89";202411;2024-11-04;5
"8800-97";202307;2023-07-03;6
"8801-55";202408;2024-08-01;6
"8801-84";202505;2025-05-02;5
"8804-14";202509;2025-09-01;8
"8805-84";202411;2024-11-04;6
"8806-35";202508;2025-08-01;6
"8806-48";202505;2025-05-02;6
"8807-34";202509;2025-09-01;5
"8810-69";202508;2025-08-01;5
"8811-39";202503;2025-03-03;3
"8811-56";202308;2023-08-01;7
"8811-76";202507;2025-07-01;7
"8811-78";202408;2024-08-01;7
"8812-34";202208;2022-08-01;9
"8812-54";202307;2023-07-03;9
"8812-59";202407;2024-07-01;4
"8812-63";202410;2024-10-01;7
"8813-21";202503;2025-03-03;7
"8813-43";202507;2025-07-01;5
"8813-46";202401;2024-01-02;6
"8816-27";202312;2023-12-01;9
"8816-37";202501;2025-01-02;7
"8818-38";202508;2025-08-01;6
"8819-24";202305;2023-05-02;8
"8819-54";202411;2024-11-04;6
"8823-18";202505;2025-05-02;6
"8823-74";202511;2025-11-03;6
"8825-93";202509;2025-09-01;6
"8825-96";202511;2025-11-03;6
"8826-81";202412;2024-12-02;8
"8828-22";202504;2025-04-01;8
"8829-35";202508;2025-08-01;6
"8829-36";202507;2025-07-01;6
"8829-43";202309;2023-09-01;9
"8830-36";202510;2025-10-01;7
"8830-39";202501;2025-01-02;7
"8830-78";202305;2023-05-02;8
"8831-64";202511;2025-11-03;5
"8832-55";202305;2023-05-02;7
"8833-95";202302;2023-02-01;6
"8834-71";202506;2025-06-02;6
"8835-51";202510;2025-10-01;4
"8835-60";202512;2025-12-01;5
"8835-61";202510;2025-10-01;7
"8836-98";202405;2024-05-02;6
"8837-79";202505;2025-05-02;6
"8838-35";202508;2025-08-01;5
"8838-87";202412;2024-12-02;6
"8839-31";202511;2025-11-03;7
"8841-22";202506;2025-06-02;6
"8841-27";202307;2023-07-03;9
"8841-97";202510;2025-10-01;6
"8846-49";202504;2025-04-01;6
"8847-87";202508;2025-08-01;5
"8848-23";202310;2023-10-02;9
"8848-36";202505;2025-05-02;6
"8848-44";202403;2024-03-01;5
"8850-39";202506;2025-06-02;5
"8853-71";202412;2024-12-02;7
"8853-91";202312;2023-12-01;8
"8854-51";202306;2023-06-01;8
"8855-24";202510;2025-10-01;6
"8856-34";202509;2025-09-01;7
"8856-55";202405;2024-05-02;6
"8857-29";202403;2024-03-01;5
"8857-57";202303;2023-03-01;7
"8858-94";202308;2023-08-01;7
"8860-75";202509;2025-09-01;5
"8862-36";202505;2025-05-02;6
"8863-35";202506;2025-06-02;8
"8863-62";202304;2023-04-03;7
"8866-37";202406;2024-06-03;7
"8866-44";202510;2025-10-01;7
"8866-81";202410;2024-10-01;7
"8867-13";202211;2022-11-02;8
"8867-56";202510;2025-10-01;5
"8869-79";202410;2024-10-01;7
"8869-90";202506;2025-06-02;6
"8871-57";202310;2023-10-02;7
"8871-83";202202;2022-02-01;8
"8872-30";202506;2025-06-02;7
"8872-53";202509;2025-09-01;6
"8879-24";202503;2025-03-03;5
"8881-97";202510;2025-10-01;6
"8882-27";202304;2023-04-03;6
"8883-40";202504;2025-04-01;7
"8884-28";202502;2025-02-03;5
"8884-49";202506;2025-06-02;7
"8884-84";202403;2024-03-01;7
"8885-52";202404;2024-04-01;5
"8886-35";202503;2025-03-03;7
"8886-40";202505;2025-05-02;7
"8887-55";202412;2024-12-02;6
"8888-24";202505;2025-05-02;5
"8888-89";202504;2025-04-01;5
"8890-21";202404;2024-04-01;6
"8890-54";202512;2025-12-01;6
"8891-82";202502;2025-02-03;6
"8892-20";202502;2025-02-03;6
"8892-59";202303;2023-03-01;8
"8893-99";202508;2025-08-01;6
"8894-46";202412;2024-12-02;5
"8894-84";202305;2023-05-02;8
"8895-92";202510;2025-10-01;5
"8896-41";202512;2025-12-01;7
"8896-83";202502;2025-02-03;6
"8897-53";202211;2022-11-02;7
"8897-99";202406;2024-06-03;6
"8898-69";202508;2025-08-01;6
"8898-75";202507;2025-07-01;8
"8898-78";202507;2025-07-01;6
"8900-43";202409;2024-09-02;6
"8900-74";202503;2025-03-03;7
"8901-78";202509;2025-09-01;5
"8902-32";202512;2025-12-01;8
"8902-56";202502;2025-02-03;5
"8902-95";202508;2025-08-01;6
"8904-20";202411;2024-11-04;8
"8906-50";202501;2025-01-02;7
"8906-96";202511;2025-11-03;6
"8908-15";202311;2023-11-02;7
"8909-65";202407;2024-07-01;6
"8909-79";202502;2025-02-03;7
"8910-20";202210;2022-10-03;8
"8911-71";202512;2025-12-01;9
"8913-73";202405;2024-05-02;6
"8914-50";202408;2024-08-01;9
"8914-53";202403;2024-03-01;7
"8917-58";202405;2024-05-02;7
"8917-67";202405;2024-05-02;6
"8920-20";202404;2024-04-01;7
"8920-39";202512;2025-12-01;5
"8920-92";202504;2025-04-01;4
"8925-18";202404;2024-04-01;6
"8925-56";202507;2025-07-01;6
"8927-39";202306;2023-06-01;8
"8927-78";202512;2025-12-01;6
"8928-18";202501;2025-01-02;5
"8929-40";202406;2024-06-03;4
"8929-75";202504;2025-04-01;7
"8930-61";202308;2023-08-01;9
"8930-93";202411;2024-11-04;9
"8931-58";202504;2025-04-01;6
"8932-14";202407;2024-07-01;6
"8932-85";202309;2023-09-01;6
"8935-34";202312;2023-12-01;7
"8935-65";202207;2022-07-01;8
"8936-83";202511;2025-11-03;6
"8936-90";202508;2025-08-01;6
"8938-49";202506;2025-06-02;5
"8938-88";202507;2025-07-01;5
"8939-19";202506;2025-06-02;7
"8939-32";202405;2024-05-02;6
"8939-77";202507;2025-07-01;6
"8939-79";202510;2025-10-01;5
"8941-39";202310;2023-10-02;6
"8943-34";202309;2023-09-01;5
"8944-54";202304;2023-04-03;8
"8945-31";202403;2024-03-01;6
"8945-50";202509;2025-09-01;7
"8947-38";202505;2025-05-02;6
"8949-20";202303;2023-03-01;8
"8950-99";202304;2023-04-03;8
"8951-31";202509;2025-09-01;5
"8951-42";202410;2024-10-01;7
"8955-76";202301;2023-01-02;8
"8955-77";202512;2025-12-01;6
"8956-80";202508;2025-08-01;7
"8957-33";202409;2024-09-02;7
"8959-16";202311;2023-11-02;6
"8961-82";202409;2024-09-02;4
"8962-73";202307;2023-07-03;8
"8965-51";202507;2025-07-01;3
"8966-47";202504;2025-04-01;6
"8966-50";202507;2025-07-01;4
"8967-84";202508;2025-08-01;5
"8970-37";202409;2024-09-02;6
"8971-14";202406;2024-06-03;6
"8971-72";202507;2025-07-01;6
"8975-76";202510;2025-10-01;7
"8976-81";202406;2024-06-03;8
"8977-28";202504;2025-04-01;6
"8977-90";202509;2025-09-01;6
"8980-57";202306;2023-06-01;9
"8984-36";202505;2025-05-02;6
"8986-42";202510;2025-10-01;6
"8986-49";202504;2025-04-01;8
"8986-67";202510;2025-10-01;5
"8986-77";202407;2024-07-01;5
"8989-22";202503;2025-03-03;6
"8990-51";202504;2025-04-01;5
"8990-67";202308;2023-08-01;6
"8990-81";202503;2025-03-03;6
"8991-64";202511;2025-11-03;5
"8993-51";202210;2022-10-03;8
"8993-62";202406;2024-06-03;6
"8995-60";202504;2025-04-01;5
"8996-37";202508;2025-08-01;6
"8996-72";202411;2024-11-04;6
"8997-14";202503;2025-03-03;6
"8997-83";202502;2025-02-03;6
"8998-49";202408;2024-08-01;7
"8998-95";202507;2025-07-01;6
"9000-80";202407;2024-07-01;7
"9001-42";202510;2025-10-01;5
"9001-95";202410;2024-10-01;6
"9004-33";202501;2025-01-02;7
"9005-54";202504;2025-04-01;7
"9005-97";202210;2022-10-03;8
"9006-70";202505;2025-05-02;7
"9008-75";202504;2025-04-01;8
"9008-85";202406;2024-06-03;7
"9009-34";202501;2025-01-02;8
"9009-63";202508;2025-08-01;6
"9010-35";202412;2024-12-02;6
"9011-13";202504;2025-04-01;5
"9014-24";202512;2025-12-01;4
"9014-51";202508;2025-08-01;5
"9015-71";202311;2023-11-02;8
"9016-12";202411;2024-11-04;7
"9017-51";202308;2023-08-01;7
"9018-60";202501;2025-01-02;6
"9022-67";202504;2025-04-01;4
"9023-12";202404;2024-04-01;7
"9023-52";202504;2025-04-01;6
"9024-64";202408;2024-08-01;5
"9026-37";202511;2025-11-03;5
"9026-42";202512;2025-12-01;6
"9026-75";202506;2025-06-02;6
"9028-35";202303;2023-03-01;8
"9029-15";202205;2022-05-02;7
"9030-24";202510;2025-10-01;7
"9031-38";202509;2025-09-01;7
"9031-50";202403;2024-03-01;8
"9031-79";202312;2023-12-01;6
"9032-47";202507;2025-07-01;5
"9032-99";202407;2024-07-01;8
"9036-58";202206;2022-06-01;8
"9036-98";202410;2024-10-01;7
"9037-85";202506;2025-06-02;6
"9037-93";202503;2025-03-03;5
"9037-94";202406;2024-06-03;8
"9038-46";202412;2024-12-02;7
