"ID_CLIENTE";"NEMO"
"8058-23";"AGUAS-A.SN"
"8058-23";"GOOGL"
"8058-23";"NITRATOS.SN"
"8058-23";"CHILE.SN"
"8058-23";"ENELGXCH.SN"
"8058-33";"IAM.SN"
"8058-33";"MALLPLAZA.SN"
"8058-33";"SQM-B.SN"
"8058-33";"COPEC.SN"
"8058-33";"ANDINA-B.SN"
"8058-33";"SMU.SN"
"8058-33";"ZOFRI.SN"
"8059-71";"NFLX"
"8059-71";"INTC"
"8059-71";"GOOG"
"8059-71";"LTM.SN"
"8059-71";"BSX"
"8059-71";"TSLA"
"8059-71";"AMD"
"8059-71";"AGUAS-A.SN"
"8059-71";"RF"
"8059-71";"NVDA"
"8059-90";"SBUX"
"8059-90";"SQM-B.SN"
"8059-90";"CHILE.SN"
"8059-90";"PROVIDA.SN"
"8059-90";"PARAUCO.SN"
"8059-90";"HBAN"
"8059-90";"TSLA"
"8059-90";"ORO-BLANCO.SN"
"8059-90";"AMD"
"8060-52";"BCI.SN"
"8060-52";"NITRATOS.SN"
"8060-52";"ITAUCL.SN"
"8060-52";"F"
"8060-52";"PROVIDA.SN"
"8060-52";"CHILE.SN"
"8060-52";"HBAN"
"8060-52";"VAPORES.SN"
"8060-52";"ENELCHILE.SN"
"8060-52";"ZOFRI.SN"
"8060-78";"F"
"8060-78";"LTM.SN"
"8060-78";"NKE"
"8060-78";"AMD"
"8060-78";"ZOFRI.SN"
"8060-78";"GOOGL"
"8060-78";"GOOG"
"8060-78";"BAC"
"8061-30";"NOW"
"8061-30";"PFE"
"8061-30";"CMPC.SN"
"8061-30";"CCL"
"8061-30";"T"
"8061-30";"MSFT"
"8061-30";"AMD"
"8061-30";"WFC"
"8061-30";"CHILE.SN"
"8061-30";"F"
"8063-85";"LTM.SN"
"8063-85";"EMBONOR-B.SN"
"8063-85";"PYPL"
"8063-85";"PARAUCO.SN"
"8063-85";"ENELAM.SN"
"8063-85";"ENELCHILE.SN"
"8063-85";"BSANTANDER.SN"
"8063-85";"ZOFRI.SN"
"8065-14";"CENCOSUD.SN"
"8065-14";"HABITAT.SN"
"8065-14";"CCU.SN"
"8065-58";"CMPC.SN"
"8065-58";"QUINENCO.SN"
"8065-58";"ENELCHILE.SN"
"8065-58";"VAPORES.SN"
"8065-58";"ITAUCL.SN"
"8065-58";"ANDINA-A.SN"
"8067-21";"NEE"
"8067-21";"PFE"
"8067-21";"T"
"8067-21";"HBAN"
"8067-21";"BAC"
"8067-21";"PARAUCO.SN"
"8067-21";"FALABELLA.SN"
"8067-21";"LAS-CONDES.SN"
"8067-21";"GOOG"
"8071-39";"GOOG"
"8071-39";"ANDINA-B.SN"
"8071-39";"TSLA"
"8071-39";"AMZN"
"8071-39";"CENCOMALLS.SN"
"8071-39";"COPEC.SN"
"8075-14";"IAM.SN"
"8075-14";"SMU.SN"
"8075-14";"LUV"
"8075-14";"CHILE.SN"
"8075-14";"ANDINA-B.SN"
"8075-14";"SQM-A.SN"
"8075-14";"BSANTANDER.SN"
"8075-14";"ITAUCL.SN"
"8077-11";"BAC"
"8077-11";"INVERCAP.SN"
"8077-11";"F"
"8077-11";"GOOGL"
"8077-11";"NOW"
"8077-27";"CHILE.SN"
"8077-27";"SMU.SN"
"8077-27";"HBAN"
"8077-27";"LTM.SN"
"8077-27";"SQM-B.SN"
"8077-27";"ZOFRI.SN"
"8077-27";"F"
"8077-27";"ENELAM.SN"
"8077-27";"AAPL"
"8077-27";"HITES.SN"
"8079-40";"LTM.SN"
"8079-40";"COLBUN.SN"
"8079-40";"INVERCAP.SN"
"8083-94";"ENELCHILE.SN"
"8083-94";"DOC"
"8083-94";"CCU.SN"
"8083-94";"CMPC.SN"
"8083-94";"CENCOSUD.SN"
"8083-94";"SMU.SN"
"8083-94";"SOQUICOM.SN"
"8083-94";"HITES.SN"
"8083-94";"ITAUCL.SN"
"8083-94";"MALLPLAZA.SN"
"8089-14";"LTM.SN"
"8089-14";"ANDINA-B.SN"
"8091-41";"SQM-B.SN"
"8091-41";"CENCOMALLS.SN"
"8091-41";"COLBUN.SN"
"8091-41";"LTM.SN"
"8091-41";"SMU.SN"
"8091-41";"FALABELLA.SN"
"8091-41";"HABITAT.SN"
"8091-41";"ENELGXCH.SN"
"8094-39";"SMU.SN"
"8094-39";"CTRA"
"8094-39";"ITAUCL.SN"
"8094-39";"CCU.SN"
"8094-39";"ENELAM.SN"
"8094-39";"BSANTANDER.SN"
"8094-39";"SONDA.SN"
"8094-39";"FALABELLA.SN"
"8094-39";"LTM.SN"
"8094-39";"ABC.SN"
"8097-33";"BMY"
"8097-33";"LTM.SN"
"8097-33";"COPEC.SN"
"8097-33";"AVGO"
"8097-33";"ANTARCHILE.SN"
"8097-33";"PFE"
"8097-33";"CONCHATORO.SN"
"8097-33";"VAPORES.SN"
"8097-33";"SMU.SN"
"8097-33";"INTC"
"8098-45";"ENELCHILE.SN"
"8098-45";"COLBUN.SN"
"8098-45";"SOCOVESA.SN"
"8098-45";"SQM-B.SN"
"8099-10";"ENELCHILE.SN"
"8099-10";"BSANTANDER.SN"
"8099-10";"CHILE.SN"
"8099-10";"NITRATOS.SN"
"8099-10";"CENCOSUD.SN"
"8099-10";"LAS-CONDES.SN"
"8099-10";"AGUAS-A.SN"
"8100-76";"AAISA.SN"
"8100-76";"SOQUICOM.SN"
"8100-76";"CMPC.SN"
"8100-76";"CENCOSUD.SN"
"8100-76";"CCU.SN"
"8100-76";"MALLPLAZA.SN"
"8100-76";"BSANTANDER.SN"
"8102-10";"BAC"
"8102-10";"GOOGL"
"8102-10";"BESALCO.SN"
"8102-10";"TSLA"
"8102-10";"CVS"
"8107-74";"CMG"
"8107-74";"AMD"
"8107-74";"NVDA"
"8107-74";"MSFT"
"8107-74";"ENELCHILE.SN"
"8107-74";"HBAN"
"8107-74";"RIPLEY.SN"
"8107-74";"TSLA"
"8107-74";"AGUAS-A.SN"
"8107-74";"T"
"8109-51";"BESALCO.SN"
"8112-46";"BCI.SN"
"8112-46";"PARAUCO.SN"
"8112-46";"CENCOMALLS.SN"
"8112-46";"CENCOSUD.SN"
"8112-46";"MASISA.SN"
"8113-63";"CENCOMALLS.SN"
"8113-63";"CHILE.SN"
"8113-63";"HBAN"
"8113-63";"ON"
"8113-63";"T"
"8113-63";"MSFT"
"8113-63";"BCI.SN"
"8113-63";"LTM.SN"
"8113-63";"INTC"
"8117-39";"RIPLEY.SN"
"8117-39";"MU"
"8117-39";"AAISA.SN"
"8117-39";"MALLPLAZA.SN"
"8117-39";"PARAUCO.SN"
"8117-39";"SQM-B.SN"
"8117-39";"ENELAM.SN"
"8117-39";"TSLA"
"8117-39";"CENCOSUD.SN"
"8117-77";"ENTEL.SN"
"8119-18";"COPEC.SN"
"8119-18";"SMU.SN"
"8119-18";"CCL"
"8119-18";"RF"
"8119-18";"AAISA.SN"
"8119-18";"BCI.SN"
"8119-18";"INTC"
"8119-18";"AAPL"
"8119-18";"IAM.SN"
"8120-98";"VAPORES.SN"
"8120-98";"HABITAT.SN"
"8120-98";"ENELCHILE.SN"
"8121-37";"WBD"
"8121-37";"PFE"
"8121-37";"CENCOSUD.SN"
"8121-37";"ENELAM.SN"
"8121-37";"HBAN"
"8121-37";"AMD"
"8121-37";"QCOM"
"8121-37";"AAPL"
"8121-37";"AMZN"
"8122-67";"PARAUCO.SN"
"8122-67";"ABC.SN"
"8122-67";"SQM-B.SN"
"8122-67";"HITES.SN"
"8122-67";"ENELCHILE.SN"
"8122-67";"SOCOVESA.SN"
"8122-67";"CHILE.SN"
"8122-67";"SMU.SN"
"8122-67";"BCI.SN"
"8122-67";"CENCOSUD.SN"
"8122-76";"BCI.SN"
"8122-76";"CMPC.SN"
"8122-76";"ITAUCL.SN"
"8122-76";"LTM.SN"
"8122-76";"ORO-BLANCO.SN"
"8122-76";"PANW"
"8122-76";"MALLPLAZA.SN"
"8122-76";"SOCOVESA.SN"
"8122-76";"COPEC.SN"
"8122-76";"ANDINA-B.SN"
"8123-31";"CAP.SN"
"8124-91";"CENCOMALLS.SN"
"8124-91";"SONDA.SN"
"8124-91";"COLBUN.SN"
"8124-91";"AGUAS-A.SN"
"8124-91";"MALLPLAZA.SN"
"8124-91";"ITAUCL.SN"
"8125-27";"CCU.SN"
"8125-27";"MU"
"8125-27";"CHILE.SN"
"8125-27";"LTM.SN"
"8125-27";"NITRATOS.SN"
"8125-27";"PFE"
"8125-27";"T"
"8125-27";"ANTARCHILE.SN"
"8125-54";"CCL"
"8125-54";"T"
"8125-54";"CHILE.SN"
"8125-54";"NFLX"
"8125-54";"SMU.SN"
"8125-54";"AMZN"
"8125-54";"PEP"
"8125-54";"ZOFRI.SN"
"8125-54";"CCU.SN"
"8125-54";"ITAUCL.SN"
"8129-29";"CHILE.SN"
"8129-29";"ECL.SN"
"8129-29";"PARAUCO.SN"
"8129-69";"ITAUCL.SN"
"8129-69";"CMPC.SN"
"8129-69";"BCI.SN"
"8129-69";"MALLPLAZA.SN"
"8132-83";"SALFACORP.SN"
"8132-83";"COPEC.SN"
"8132-83";"BCI.SN"
"8132-83";"LTM.SN"
"8132-83";"ENTEL.SN"
"8132-83";"CCU.SN"
"8132-83";"CENCOSUD.SN"
"8132-85";"HBAN"
"8132-85";"COLBUN.SN"
"8132-85";"TSLA"
"8132-85";"AMD"
"8132-85";"RF"
"8132-85";"CCL"
"8132-85";"AAISA.SN"
"8132-85";"BSANTANDER.SN"
"8132-85";"ENELCHILE.SN"
"8132-85";"F"
"8134-32";"EMBONOR-B.SN"
"8136-62";"CHILE.SN"
"8136-62";"EMBONOR-B.SN"
"8136-62";"NITRATOS.SN"
"8136-62";"VAPORES.SN"
"8136-62";"LTM.SN"
"8136-62";"CENCOSUD.SN"
"8136-62";"SQM-B.SN"
"8136-62";"BCI.SN"
"8136-62";"AGUAS-A.SN"
"8142-61";"AMZN"
"8142-61";"SQM-A.SN"
"8142-61";"AAPL"
"8142-61";"ENELCHILE.SN"
"8142-61";"CCL"
"8142-61";"VAPORES.SN"
"8142-91";"SMU.SN"
"8142-91";"AGUAS-A.SN"
"8142-91";"FALABELLA.SN"
"8142-91";"ITAUCL.SN"
"8142-91";"COPEC.SN"
"8142-91";"ENELCHILE.SN"
"8142-91";"RIPLEY.SN"
"8142-91";"INVERCAP.SN"
"8142-91";"LAS-CONDES.SN"
"8142-91";"COLBUN.SN"
"8143-97";"CCU.SN"
"8143-97";"PFE"
"8143-97";"ANTARCHILE.SN"
"8143-97";"MU"
"8143-97";"LTM.SN"
"8143-97";"AVGO"
"8143-97";"NVDA"
"8143-97";"ITAUCL.SN"
"8143-97";"INTC"
"8143-97";"DVN"
"8144-78";"ENELGXCH.SN"
"8144-78";"ZOFRI.SN"
"8144-78";"KHC"
"8144-78";"BCI.SN"
"8146-32";"NVDA"
"8146-32";"AMZN"
"8146-32";"CCL"
"8146-32";"MDT"
"8146-32";"TSLA"
"8146-32";"BCI.SN"
"8146-32";"GOOGL"
"8146-32";"PFE"
"8146-32";"MALLPLAZA.SN"
"8146-32";"HITES.SN"
"8147-78";"CCU.SN"
"8147-78";"FALABELLA.SN"
"8147-78";"CMCSA"
"8147-78";"BSANTANDER.SN"
"8147-78";"PANW"
"8147-78";"AMD"
"8147-78";"CCL"
"8147-78";"RIPLEY.SN"
"8147-78";"BAC"
"8147-78";"AAPL"
"8148-22";"WBD"
"8148-22";"CENCOSUD.SN"
"8148-22";"C"
"8148-22";"T"
"8148-22";"CONCHATORO.SN"
"8148-22";"GOOGL"
"8148-22";"F"
"8148-22";"AGUAS-A.SN"
"8148-22";"ITAUCL.SN"
"8148-22";"NVDA"
"8152-50";"BCI.SN"
"8152-50";"TSLA"
"8152-50";"BSANTANDER.SN"
"8152-50";"GOOGL"
"8152-50";"NVDA"
"8152-50";"AMZN"
"8152-50";"V"
"8152-50";"ANTARCHILE.SN"
"8152-50";"AVGO"
"8152-50";"FALABELLA.SN"
"8153-35";"ORO-BLANCO.SN"
"8153-35";"PARAUCO.SN"
"8153-35";"BAC"
"8153-35";"CCL"
"8153-35";"FALABELLA.SN"
"8153-35";"AMZN"
"8153-35";"ANDINA-B.SN"
"8153-93";"MALLPLAZA.SN"
"8153-93";"SQM-B.SN"
"8153-93";"ENELAM.SN"
"8153-93";"INVERCAP.SN"
"8153-93";"INTC"
"8153-93";"ENTEL.SN"
"8153-93";"GOOG"
"8153-93";"VAPORES.SN"
"8153-93";"BSANTANDER.SN"
"8153-93";"SOCOVESA.SN"
"8154-99";"SQM-B.SN"
"8154-99";"VAPORES.SN"
"8154-99";"CCL"
"8154-99";"NVDA"
"8154-99";"F"
"8154-99";"HABITAT.SN"
"8154-99";"FALABELLA.SN"
"8160-48";"COPEC.SN"
"8160-48";"COLBUN.SN"
"8162-60";"LTM.SN"
"8162-60";"AGUAS-A.SN"
"8162-60";"BESALCO.SN"
"8163-34";"ANDINA-B.SN"
"8163-34";"ENTEL.SN"
"8163-34";"CHILE.SN"
"8163-34";"SMU.SN"
"8163-34";"LTM.SN"
"8164-54";"CENCOSUD.SN"
"8164-54";"PG"
"8164-54";"AMZN"
"8164-54";"QUINENCO.SN"
"8164-54";"BCI.SN"
"8164-54";"T"
"8164-54";"SQM-B.SN"
"8164-54";"WBD"
"8164-54";"SOCOVESA.SN"
"8164-54";"COLBUN.SN"
"8167-71";"HABITAT.SN"
"8167-71";"ENELCHILE.SN"
"8167-71";"ENELAM.SN"
"8167-71";"SOQUICOM.SN"
"8167-71";"COPEC.SN"
"8167-71";"CCU.SN"
"8167-71";"ENTEL.SN"
"8167-71";"LTM.SN"
"8167-71";"ITAUCL.SN"
"8167-71";"AGUAS-A.SN"
"8168-38";"PARAUCO.SN"
"8168-38";"ENELCHILE.SN"
"8168-38";"FALABELLA.SN"
"8168-38";"CENCOSUD.SN"
"8168-38";"ENELAM.SN"
"8168-38";"COLBUN.SN"
"8168-38";"SQM-B.SN"
"8168-38";"ENELGXCH.SN"
"8168-38";"INVERCAP.SN"
"8169-94";"CENCOSUD.SN"
"8169-94";"SOQUICOM.SN"
"8169-94";"SMU.SN"
"8169-94";"ENELCHILE.SN"
"8169-94";"PARAUCO.SN"
"8169-94";"ORO-BLANCO.SN"
"8169-94";"MASISA.SN"
"8169-94";"FALABELLA.SN"
"8169-94";"AMZN"
"8169-94";"WBD"
"8170-16";"BCI.SN"
"8170-16";"CMCSA"
"8170-16";"ENELCHILE.SN"
"8170-16";"CMPC.SN"
"8170-16";"INTC"
"8170-16";"ENTEL.SN"
"8170-16";"MALLPLAZA.SN"
"8170-16";"AMD"
"8170-16";"SOQUICOM.SN"
"8170-16";"CHILE.SN"
"8171-29";"QUINENCO.SN"
"8172-96";"MASISA.SN"
"8172-96";"VAPORES.SN"
"8172-96";"ENELCHILE.SN"
"8172-96";"COPEC.SN"
"8172-96";"CMPC.SN"
"8177-87";"HABITAT.SN"
"8177-87";"COPEC.SN"
"8177-87";"PROVIDA.SN"
"8177-87";"LTM.SN"
"8177-87";"ENELAM.SN"
"8177-87";"COLBUN.SN"
"8177-87";"ENELCHILE.SN"
"8178-37";"MALLPLAZA.SN"
"8178-37";"VAPORES.SN"
"8178-37";"CENCOSUD.SN"
"8178-37";"AGUAS-A.SN"
"8178-37";"RIPLEY.SN"
"8178-69";"EMBONOR-B.SN"
"8178-69";"HABITAT.SN"
"8178-69";"PARAUCO.SN"
"8178-69";"MALLPLAZA.SN"
"8178-69";"BCI.SN"
"8178-69";"RIPLEY.SN"
"8178-69";"ENELAM.SN"
"8178-69";"BSANTANDER.SN"
"8178-69";"LTM.SN"
"8179-76";"SQM-B.SN"
"8179-76";"ENELCHILE.SN"
"8179-76";"BCI.SN"
"8179-76";"CHILE.SN"
"8179-76";"QCOM"
"8179-76";"ORO-BLANCO.SN"
"8179-76";"VAPORES.SN"
"8179-76";"LAS-CONDES.SN"
"8182-56";"CAP.SN"
"8182-56";"MALLPLAZA.SN"
"8182-56";"GOOG"
"8182-56";"ANDINA-B.SN"
"8182-56";"NVDA"
"8182-56";"WFC"
"8182-56";"AMZN"
"8182-56";"FALABELLA.SN"
"8183-92";"LAS-CONDES.SN"
"8184-25";"ENELAM.SN"
"8184-25";"NFLX"
"8184-25";"CENCOSUD.SN"
"8184-25";"QUINENCO.SN"
"8184-25";"CENCOMALLS.SN"
"8184-25";"COPEC.SN"
"8184-25";"T"
"8184-25";"AMD"
"8184-25";"NCLH"
"8184-25";"CCU.SN"
"8185-25";"CCU.SN"
"8185-25";"ECL.SN"
"8185-25";"SQM-B.SN"
"8185-25";"ENELAM.SN"
"8185-25";"FALABELLA.SN"
"8185-25";"ENELCHILE.SN"
"8185-25";"AAPL"
"8185-25";"BAC"
"8185-25";"ANDINA-A.SN"
"8185-25";"MU"
"8185-55";"TSLA"
"8185-55";"AAPL"
"8185-55";"ITAUCL.SN"
"8185-55";"AVGO"
"8185-55";"VAPORES.SN"
"8185-55";"SOCOVESA.SN"
"8185-55";"FALABELLA.SN"
"8194-51";"ZOFRI.SN"
"8195-39";"FALABELLA.SN"
"8195-39";"PARAUCO.SN"
"8195-39";"SONDA.SN"
"8195-39";"BSANTANDER.SN"
"8195-85";"ITAUCL.SN"
"8195-85";"PROVIDA.SN"
"8195-85";"MALLPLAZA.SN"
"8195-85";"CMPC.SN"
"8195-85";"VAPORES.SN"
"8195-85";"EMBONOR-B.SN"
"8195-85";"MASISA.SN"
"8195-85";"COPEC.SN"
"8195-85";"SQM-B.SN"
"8195-85";"ANDINA-B.SN"
"8197-65";"SQM-B.SN"
"8197-65";"NITRATOS.SN"
"8197-65";"SMU.SN"
"8197-65";"MALLPLAZA.SN"
"8199-18";"MALLPLAZA.SN"
"8199-18";"SOQUICOM.SN"
"8199-18";"INVERCAP.SN"
"8199-18";"CMPC.SN"
"8199-18";"SQM-B.SN"
"8199-18";"AGUAS-A.SN"
"8199-18";"CAP.SN"
"8199-18";"SMU.SN"
"8199-18";"BSANTANDER.SN"
"8199-18";"ENELCHILE.SN"
"8200-68";"INVERCAP.SN"
"8200-68";"COPEC.SN"
"8200-68";"AGUAS-A.SN"
"8200-68";"FALABELLA.SN"
"8200-68";"ENELAM.SN"
"8200-68";"SOCOVESA.SN"
"8201-61";"ILC.SN"
"8201-61";"CHILE.SN"
"8201-61";"COLBUN.SN"
"8201-61";"HBAN"
"8201-61";"F"
"8201-61";"AMZN"
"8202-99";"PROVIDA.SN"
"8202-99";"COPEC.SN"
"8202-99";"PARAUCO.SN"
"8202-99";"BSANTANDER.SN"
"8202-99";"SONDA.SN"
"8202-99";"ENELCHILE.SN"
"8208-25";"MALLPLAZA.SN"
"8208-25";"SALFACORP.SN"
"8208-25";"ENELAM.SN"
"8208-25";"ANDINA-B.SN"
"8208-25";"NITRATOS.SN"
"8208-25";"CMPC.SN"
"8208-25";"BSANTANDER.SN"
"8208-25";"SQM-B.SN"
"8208-25";"SONDA.SN"
"8208-25";"CHILE.SN"
"8209-35";"LTM.SN"
"8209-35";"CMPC.SN"
"8209-35";"ITAUCL.SN"
"8209-35";"NITRATOS.SN"
"8209-35";"ANDINA-B.SN"
"8209-35";"CHILE.SN"
"8209-35";"SONDA.SN"
"8210-85";"VAPORES.SN"
"8210-85";"AGUAS-A.SN"
"8210-85";"SOQUICOM.SN"
"8210-85";"MALLPLAZA.SN"
"8210-85";"LTM.SN"
"8210-85";"ITAUCL.SN"
"8210-85";"COLBUN.SN"
"8210-85";"ORO-BLANCO.SN"
"8210-85";"SQM-A.SN"
"8212-91";"COPEC.SN"
"8212-91";"VAPORES.SN"
"8212-91";"SQM-B.SN"
"8212-91";"ITAUCL.SN"
"8212-91";"CCU.SN"
"8212-91";"ENELAM.SN"
"8212-91";"SALFACORP.SN"
"8212-91";"QUINENCO.SN"
"8212-91";"CHILE.SN"
"8212-93";"MASISA.SN"
"8212-93";"CONCHATORO.SN"
"8212-93";"BAC"
"8212-93";"COPEC.SN"
"8212-93";"LTM.SN"
"8212-93";"COLBUN.SN"
"8212-93";"FALABELLA.SN"
"8212-93";"SMU.SN"
"8212-93";"MU"
"8212-93";"AMZN"
"8214-38";"SQM-A.SN"
"8214-38";"CCU.SN"
"8214-38";"COPEC.SN"
"8214-38";"MALLPLAZA.SN"
"8214-38";"ITAUCL.SN"
"8214-38";"SOCOVESA.SN"
"8214-38";"AGUAS-A.SN"
"8214-66";"ENELCHILE.SN"
"8214-66";"MASISA.SN"
"8214-66";"CENCOSUD.SN"
"8214-66";"VAPORES.SN"
"8217-59";"LTM.SN"
"8217-59";"ANDINA-B.SN"
"8217-59";"PFE"
"8217-59";"PARAUCO.SN"
"8217-59";"GOOG"
"8217-59";"INVERCAP.SN"
"8217-59";"SQM-B.SN"
"8217-59";"BA"
"8217-59";"SALFACORP.SN"
"8217-59";"AMZN"
"8218-70";"CHILE.SN"
"8218-70";"ANDINA-B.SN"
"8218-70";"INTC"
"8218-70";"AMD"
"8218-70";"LTM.SN"
"8218-70";"ANDINA-A.SN"
"8218-70";"GOOGL"
"8224-11";"AGUAS-A.SN"
"8224-11";"COLBUN.SN"
"8224-11";"ANTARCHILE.SN"
"8224-11";"ITAUCL.SN"
"8224-11";"SQM-B.SN"
"8224-11";"ENELCHILE.SN"
"8224-11";"LAS-CONDES.SN"
"8226-98";"CMPC.SN"
"8226-98";"FALABELLA.SN"
"8229-60";"LTM.SN"
"8229-60";"BCI.SN"
"8229-60";"VFC"
"8230-29";"AGUAS-A.SN"
"8230-29";"FALABELLA.SN"
"8230-29";"MALLPLAZA.SN"
"8230-29";"BSANTANDER.SN"
"8230-29";"SONDA.SN"
"8230-29";"VAPORES.SN"
"8230-29";"BESALCO.SN"
"8230-29";"CENCOSUD.SN"
"8230-29";"SMU.SN"
"8233-86";"CCU.SN"
"8233-86";"CENCOSUD.SN"
"8233-86";"NVDA"
"8233-86";"BESALCO.SN"
"8233-86";"CCL"
"8233-86";"ENELCHILE.SN"
"8233-86";"ANDINA-B.SN"
"8233-86";"V"
"8233-86";"HBAN"
"8233-86";"AMD"
"8233-93";"PROVIDA.SN"
"8233-93";"ENELGXCH.SN"
"8233-93";"ITAUCL.SN"
"8233-93";"AAPL"
"8233-93";"F"
"8233-93";"CMPC.SN"
"8233-93";"VAPORES.SN"
"8233-93";"MALLPLAZA.SN"
"8233-93";"COPEC.SN"
"8233-93";"HBAN"
"8234-26";"TSLA"
"8234-26";"BCI.SN"
"8234-26";"ITAUCL.SN"
"8234-26";"NFLX"
"8234-26";"CMCSA"
"8234-26";"CHILE.SN"
"8234-26";"CMPC.SN"
"8234-26";"T"
"8234-26";"PANW"
"8234-26";"QUINENCO.SN"
"8234-50";"VAPORES.SN"
"8234-50";"MALLPLAZA.SN"
"8234-50";"ITAUCL.SN"
"8234-50";"ENELAM.SN"
"8234-50";"AVGO"
"8234-50";"AMZN"
"8234-50";"PFE"
"8234-50";"SALFACORP.SN"
"8234-50";"CHILE.SN"
"8234-50";"ABC.SN"
"8235-44";"ENELAM.SN"
"8235-44";"ENELCHILE.SN"
"8235-44";"CHILE.SN"
"8235-44";"HABITAT.SN"
"8235-44";"HITES.SN"
"8235-44";"COLBUN.SN"
"8244-42";"TSLA"
"8244-42";"MASISA.SN"
"8244-42";"ITAUCL.SN"
"8244-42";"SALFACORP.SN"
"8244-42";"ENELCHILE.SN"
"8244-42";"ANDINA-B.SN"
"8244-42";"BSANTANDER.SN"
"8244-42";"WBD"
"8244-42";"PARAUCO.SN"
"8245-21";"NITRATOS.SN"
"8245-21";"CCU.SN"
"8245-21";"SMU.SN"
"8245-21";"COPEC.SN"
"8245-21";"BESALCO.SN"
"8245-21";"USB"
"8246-89";"CCL"
"8246-89";"VAPORES.SN"
"8246-89";"MALLPLAZA.SN"
"8246-89";"AAPL"
"8246-89";"SQM-B.SN"
"8246-89";"BCI.SN"
"8246-89";"TSLA"
"8246-89";"QCOM"
"8246-89";"GOOG"
"8246-89";"SONDA.SN"
"8247-84";"LTM.SN"
"8247-84";"ECL.SN"
"8247-84";"COPEC.SN"
"8247-84";"PARAUCO.SN"
"8252-28";"MALLPLAZA.SN"
"8252-28";"CCU.SN"
"8254-89";"HITES.SN"
"8257-44";"ENELCHILE.SN"
"8257-44";"SMU.SN"
"8257-44";"ILC.SN"
"8260-76";"PFE"
"8260-76";"TSLA"
"8260-76";"AMZN"
"8260-76";"V"
"8260-76";"AVGO"
"8260-76";"AES"
"8260-76";"T"
"8260-76";"SALFACORP.SN"
"8260-76";"WBD"
"8260-76";"GOOG"
"8260-86";"ENELAM.SN"
"8260-86";"FALABELLA.SN"
"8260-86";"IAM.SN"
"8260-97";"CENCOSUD.SN"
"8260-97";"GOOGL"
"8260-97";"ANDINA-B.SN"
"8262-29";"COLBUN.SN"
"8262-29";"LTM.SN"
"8262-29";"MASISA.SN"
"8262-29";"ENELAM.SN"
"8262-29";"SOQUICOM.SN"
"8262-29";"CHILE.SN"
"8262-29";"CVX"
"8263-46";"BAC"
"8263-46";"AMZN"
"8263-46";"BSANTANDER.SN"
"8263-46";"TSLA"
"8263-46";"SOQUICOM.SN"
"8263-46";"CCU.SN"
"8263-46";"F"
"8263-46";"MDLZ"
"8263-46";"CCL"
"8263-46";"MU"
"8271-28";"CCU.SN"
"8271-28";"COPEC.SN"
"8271-28";"ITAUCL.SN"
"8271-28";"CENCOSUD.SN"
"8271-28";"BESALCO.SN"
"8271-28";"ENTEL.SN"
"8271-28";"ANDINA-B.SN"
"8271-28";"FALABELLA.SN"
"8271-28";"PARAUCO.SN"
"8274-80";"INTC"
"8274-80";"USB"
"8274-80";"ZOFRI.SN"
"8274-80";"SQM-B.SN"
"8274-80";"CMCSA"
"8274-80";"WBD"
"8275-16";"TSLA"
"8275-16";"VZ"
"8275-16";"LTM.SN"
"8275-16";"MU"
"8275-16";"NFLX"
"8275-16";"COLBUN.SN"
"8275-16";"COPEC.SN"
"8275-16";"AMZN"
"8275-16";"SQM-A.SN"
"8280-15";"ANDINA-B.SN"
"8280-56";"ANDINA-A.SN"
"8280-56";"SQM-B.SN"
"8280-56";"ABC.SN"
"8280-56";"CCU.SN"
"8280-56";"VAPORES.SN"
"8280-56";"CHILE.SN"
"8280-56";"CENCOSUD.SN"
"8281-16";"SOQUICOM.SN"
"8281-16";"ENELCHILE.SN"
"8281-16";"ZOFRI.SN"
"8281-16";"MALLPLAZA.SN"
"8281-16";"FALABELLA.SN"
"8281-16";"ABC.SN"
"8281-16";"BAC"
"8281-16";"GOOG"
"8281-16";"ENELAM.SN"
"8281-16";"SMU.SN"
"8281-30";"ANDINA-B.SN"
"8281-30";"AAPL"
"8281-30";"UAL"
"8281-30";"MALLPLAZA.SN"
"8281-30";"CENCOSUD.SN"
"8281-30";"GOOGL"
"8281-30";"ECL.SN"
"8281-30";"BCI.SN"
"8281-30";"T"
"8281-30";"MU"
"8284-80";"ILC.SN"
"8284-80";"COLBUN.SN"
"8284-80";"ITAUCL.SN"
"8286-44";"MALLPLAZA.SN"
"8286-44";"PROVIDA.SN"
"8286-44";"SMU.SN"
"8286-44";"ENTEL.SN"
"8286-44";"LTM.SN"
"8286-44";"QUINENCO.SN"
"8286-44";"CMPC.SN"
"8286-44";"CENCOSUD.SN"
"8286-97";"BAC"
"8286-97";"GOOGL"
"8286-97";"BCI.SN"
"8286-97";"ILC.SN"
"8286-97";"BSANTANDER.SN"
"8286-97";"VAPORES.SN"
"8286-97";"F"
"8286-97";"BESALCO.SN"
"8286-97";"COPEC.SN"
"8289-61";"CCU.SN"
"8289-61";"FALABELLA.SN"
"8289-61";"NITRATOS.SN"
"8290-83";"ABC.SN"
"8291-91";"COLBUN.SN"
"8295-95";"AAISA.SN"
"8295-95";"AVGO"
"8295-95";"F"
"8295-95";"CSX"
"8295-95";"AMD"
